name,date,socket,category,speed,turbo,cpuCount,cores,logicals,l1_cache,l2_cache,l3_cache
AMD Opteron 6378,2015-02-01,G34,Server,2400.0,3300.0,2,8,2,64.0,1024.0,12288.0
AMD Opteron 6380,2015-03-01,G34,Server,2500.0,3400.0,2,8,2,64.0,1024.0,12288.0
AMD Opteron 6386 SE,2014-07-01,Socket G34,Server,2800.0,3500.0,2,16,1,64.0,1024.0,12288.0
AMD Opteron 8356,2014-05-01,F (1207),Server,2300.0,0.0,4,4,1,64.0,1024.0,0.0
AMD Opteron 8378,2014-08-01,F (1207),Server,2400.0,0.0,4,4,1,64.0,1024.0,0.0
AMD Opteron 8439 SE,2013-02-01,F (1207),Server,2800.0,0.0,2,6,1,64.0,1024.0,0.0
AMD Ryzen 9 5950X,2020-10-01,AM4,Desktop,3400.0,4900.0,5,16,2,64.0,8192.0,65536.0
AMD Ryzen Threadripper PRO 3955WX,2020-09-01,sWRX8,"Desktop, Server",3900.0,4300.0,2,16,2,64.0,8192.0,131072.0
AMD Ryzen Threadripper PRO 3975WX,2020-10-01,sWRX8,"Desktop, Server",3500.0,4200.0,2,32,2,64.0,8192.0,131072.0
AMD Ryzen Threadripper PRO 3995WX,2020-09-01,sWRX8,"Desktop, Server",2700.0,4200.0,2,64,2,64.0,8192.0,131072.0
ARM ARMv8 rev 1 (v8l) 12 Core 2201 MHz,2022-06-01,Unknown,Unknown,2201.0,0.0,3,12,1,64.0,1024.0,0.0
Intel Core i5-12400F,2022-01-01,FCLGA1700,Desktop,2500.0,4400.0,2,6,2,48.0,1536.0,18432.0
Intel Xeon 3.06GHz,2009-02-01,Unknown,Server,3060.0,0.0,2,1,2,64.0,1024.0,0.0
Intel Xeon 3.20GHz,2009-02-01,PPGA604,Server,3200.0,0.0,2,1,2,64.0,1024.0,0.0
Intel Xeon 3.73GHz,2009-05-01,Unknown,Server,3730.0,0.0,2,2,2,64.0,1024.0,0.0
Intel Xeon 5110 @ 1.60GHz,2009-03-01,LGA771,Server,1600.0,0.0,2,2,1,64.0,2048.0,4096.0
Intel Xeon 5120 @ 1.86GHz,2009-03-01,LGA771,Server,1860.0,0.0,2,2,1,64.0,2048.0,4096.0
Intel Xeon 5130 @ 2.00GHz,2009-02-01,LGA771,Server,2000.0,0.0,2,2,1,64.0,2048.0,4096.0
Intel Xeon 5140 @ 2.33GHz,2009-03-01,LGA771,Server,2330.0,0.0,2,2,1,64.0,2048.0,4096.0
Intel Xeon 5150 @ 2.66GHz,2009-02-01,LGA771,Server,2660.0,0.0,2,2,1,64.0,2048.0,4096.0
Intel Xeon 5160 @ 3.00GHz,2009-02-01,LGA771,Server,3000.0,0.0,2,2,1,64.0,2048.0,4096.0
Intel Xeon Bronze 3104 @ 1.70GHz,2018-01-01,FCLGA3647,Server,1700.0,0.0,2,6,1,64.0,1024.0,12288.0
Intel Xeon Bronze 3106 @ 1.70GHz,2018-04-01,FCLGA3647,Server,1700.0,0.0,2,8,1,64.0,1024.0,12288.0
Intel Xeon Bronze 3206R @ 1.90GHz,2021-06-01,FCLGA3647,Server,1900.0,0.0,2,8,1,64.0,1024.0,12288.0
Intel Xeon E5-2407 @ 2.20GHz,2012-01-01,LGA 1356,Server,2200.0,0.0,2,4,1,64.0,1024.0,15360.0
Intel Xeon E5-2407 v2 @ 2.40GHz,2014-09-01,FCLGA1356,Server,2400.0,0.0,2,4,1,64.0,1024.0,15360.0
Intel Xeon E5-2420 @ 1.90GHz,2012-06-01,LGA1356,Server,1900.0,2400.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2420 v2 @ 2.20GHz,2014-04-01,FCLGA1356,Server,2200.0,2700.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2428L @ 1.80GHz,2017-09-01,FCLGA1356,Server,1800.0,2000.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2430 @ 2.20GHz,2012-01-01,LGA 1356,Server,2200.0,2700.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2430 v2 @ 2.50GHz,2014-07-01,LGA 1356,Server,2500.0,3000.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2430L @ 2.00GHz,2017-12-01,FCLGA1356,Server,2000.0,2500.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2430L v2 @ 2.40GHz,2015-02-01,LGA 1356,Server,2400.0,2800.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2440 @ 2.40GHz,2014-03-01,LGA 1356,Server,2400.0,2700.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2440 v2 @ 1.90GHz,2014-10-01,LGA 1356,Server,1900.0,2400.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2450 @ 2.10GHz,2015-04-01,LGA 1356,Server,2100.0,2900.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2450 v2 @ 2.50GHz,2017-08-01,LGA 1356,Server,2500.0,3300.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2450L @ 1.80GHz,2015-08-01,LGA 1356,Server,1800.0,2300.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2470 @ 2.30GHz,2013-08-01,LGA 1356,Server,2300.0,3100.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2470 v2 @ 2.40GHz,2016-02-01,LGA 1356,Server,2400.0,3200.0,2,10,2,64.0,1024.0,15360.0
Intel Xeon E5-2603 @ 1.80GHz,2012-01-01,LGA 2011,Server,1800.0,0.0,2,4,1,64.0,1024.0,10240.0
Intel Xeon E5-2603 v2 @ 1.80GHz,2014-11-01,LGA 2011,Server,1800.0,0.0,2,4,1,64.0,1024.0,10240.0
Intel Xeon E5-2603 v3 @ 1.60GHz,2015-01-01,LGA2011-v3,Server,1600.0,0.0,2,6,1,64.0,1024.0,10240.0
Intel Xeon E5-2603 v4 @ 1.70GHz,2016-07-01,FCLGA2011-3,Server,1700.0,0.0,2,6,1,64.0,1024.0,10240.0
Intel Xeon E5-2609 @ 2.40GHz,2012-04-01,LGA2011,Server,2400.0,0.0,2,4,1,64.0,1024.0,10240.0
Intel Xeon E5-2609 v2 @ 2.50GHz,2014-04-01,LGA 2011,Server,2500.0,0.0,2,4,1,64.0,1024.0,10240.0
Intel Xeon E5-2609 v3 @ 1.90GHz,2014-11-01,LGA2011-v3,Server,1900.0,0.0,2,6,1,64.0,1024.0,10240.0
Intel Xeon E5-2609 v4 @ 1.70GHz,2016-08-01,FCLGA2011-3,Server,1700.0,0.0,2,8,1,64.0,1024.0,10240.0
Intel Xeon E5-2620 @ 2.00GHz,2012-04-01,LGA2011,Server,2000.0,2500.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2620 v2 @ 2.10GHz,2013-07-01,FCLGA2011,Server,2100.0,2600.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2620 v3 @ 2.40GHz,2014-11-01,LGA2011-v3,Server,2400.0,3200.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2620 v4 @ 2.10GHz,2016-05-01,FCLGA2011-3,Server,2100.0,3000.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2623 v3 @ 3.00GHz,2015-02-01,LGA2011-v3,Server,3000.0,3500.0,2,4,2,64.0,1024.0,15360.0
Intel Xeon E5-2623 v4 @ 2.60GHz,2016-06-01,FCLGA2011-3,Server,2600.0,3200.0,2,4,2,64.0,1024.0,15360.0
Intel Xeon E5-2630 @ 2.30GHz,2012-04-01,LGA2011,Server,2300.0,2800.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2630 v2 @ 2.60GHz,2013-07-01,FCLGA2011,Server,2600.0,3100.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2630 v3 @ 2.40GHz,2014-10-01,LGA2011-v3,Server,2400.0,3200.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2630 v4 @ 2.20GHz,2016-04-01,FCLGA2011-3,Server,2200.0,3100.0,2,10,2,64.0,1024.0,15360.0
Intel Xeon E5-2630L @ 2.00GHz,2014-05-01,LGA 2011,Server,2000.0,2500.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2630L v2 @ 2.40GHz,2014-11-01,LGA 2011,Server,2400.0,2800.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2630L v3 @ 1.80GHz,2016-06-01,LGA2011-v3,Server,1800.0,2900.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2630L v4 @ 1.80GHz,2017-01-01,FCLGA2011-3,Server,1800.0,2900.0,2,10,2,64.0,1024.0,15360.0
Intel Xeon E5-2637 @ 3.00GHz,2018-04-01,FCLGA2011,Server,3000.0,3500.0,2,2,2,64.0,1024.0,15360.0
Intel Xeon E5-2637 v2 @ 3.50GHz,2014-03-01,LGA 2011,Server,3500.0,3800.0,2,4,2,64.0,1024.0,15360.0
Intel Xeon E5-2637 v3 @ 3.50GHz,2014-10-01,LGA2011-v3,Server,3500.0,3700.0,2,4,2,64.0,1024.0,15360.0
Intel Xeon E5-2637 v4 @ 3.50GHz,2016-05-01,FCLGA2011-3,Server,3500.0,3700.0,2,4,2,64.0,1024.0,15360.0
Intel Xeon E5-2640 @ 2.50GHz,2012-04-01,LGA2011,Server,2500.0,3000.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2640 v2 @ 2.00GHz,2014-02-01,LGA 2011,Server,2000.0,2500.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2640 v3 @ 2.60GHz,2014-09-01,LGA2011-v3,Server,2600.0,3400.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2640 v4 @ 2.40GHz,2016-04-01,FCLGA2011-3,Server,2400.0,3400.0,2,10,2,64.0,1024.0,15360.0
Intel Xeon E5-2643 @ 3.30GHz,2012-06-01,LGA2011,Server,3300.0,3500.0,2,4,2,64.0,1024.0,15360.0
Intel Xeon E5-2643 v2 @ 3.50GHz,2013-07-01,FCLGA2011,Server,3500.0,3800.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2643 v3 @ 3.40GHz,2015-01-01,LGA2011-v3,Server,3400.0,3700.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2643 v4 @ 3.40GHz,2016-06-01,FCLGA2011-3,Server,3400.0,3700.0,2,6,2,64.0,1024.0,15360.0
Intel Xeon E5-2648L @ 1.80GHz,2015-09-01,LGA 2011,Server,1800.0,2100.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2648L v2 @ 1.90GHz,2017-12-01,FCLGA2011,Server,1900.0,2500.0,2,10,2,64.0,1024.0,15360.0
Intel Xeon E5-2650 @ 2.00GHz,2012-03-01,LGA2011,Server,2000.0,2800.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2650 v2 @ 2.60GHz,2013-07-01,FCLGA2011,Server,2600.0,3400.0,2,8,2,64.0,1024.0,15360.0
Intel Xeon E5-2650 v3 @ 2.30GHz,2014-09-01,LGA2011-v3,Server,2300.0,3000.0,2,10,2,64.0,1024.0,15360.0
Intel Xeon E5-2650 v4 @ 2.20GHz,2016-06-01,FCLGA2011-3,Server,2200.0,2900.0,2,12,2,256.0,2048.0,35840.0
Intel Xeon E5-2650L @ 1.80GHz,2012-01-01,LGA 2011,Server,1800.0,2300.0,2,8,2,256.0,2048.0,35840.0
Intel Xeon E5-2650L v2 @ 1.70GHz,2017-03-01,FCLGA2011,Server,1700.0,2100.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2650L v3 @ 1.80GHz,2015-08-01,LGA2011-v3,Server,1800.0,2500.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2650L v4 @ 1.70GHz,2017-07-01,FCLGA2011-3,Server,1700.0,2500.0,2,14,2,256.0,2048.0,35840.0
Intel Xeon E5-2651 v2 @ 1.80GHz,2016-04-01,LGA 2011,Server,1800.0,2200.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2658 @ 2.10GHz,2012-06-01,LGA2011,Server,2100.0,2400.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2658 v2 @ 2.40GHz,2013-12-01,LGA 2011,Server,2400.0,3000.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2658 v3 @ 2.20GHz,2015-10-01,LGA2011-v3,Server,2200.0,2900.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2658 v4 @ 2.30GHz,2016-12-01,FCLGA2011-3,Server,2300.0,2800.0,2,14,2,256.0,2048.0,35840.0
Intel Xeon E5-2660 @ 2.20GHz,2012-04-01,LGA2011,Server,2200.0,3000.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2660 v2 @ 2.20GHz,2014-03-01,LGA 2011,Server,2200.0,3000.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2660 v3 @ 2.60GHz,2014-09-01,LGA2011-v3,Server,2600.0,3300.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2660 v4 @ 2.00GHz,2016-11-01,FCLGA2011-3,Server,2000.0,3200.0,2,14,2,256.0,2048.0,35840.0
Intel Xeon E5-2663 v3 @ 2.80GHz,2015-12-01,LGA2011-v3,Server,2800.0,3500.0,2,10,1,256.0,2048.0,30720.0
Intel Xeon E5-2665 @ 2.40GHz,2012-06-01,LGA2011,Server,2400.0,3100.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2666 v3 @ 2.90GHz,2015-01-01,LGA2011-v3,Server,2900.0,3500.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2667 @ 2.90GHz,2012-08-01,LGA2011,Server,2900.0,3500.0,2,6,2,256.0,2048.0,30720.0
Intel Xeon E5-2667 v2 @ 3.30GHz,2014-02-01,LGA 2011,Server,3300.0,4000.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2667 v3 @ 3.20GHz,2014-12-01,LGA2011-v3,Server,3200.0,3600.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2667 v4 @ 3.20GHz,2016-07-01,FCLGA2011-3,Server,3200.0,3600.0,2,8,2,256.0,2048.0,35840.0
Intel Xeon E5-2670 @ 2.60GHz,2012-03-01,LGA2011,Server,2600.0,3300.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2670 v2 @ 2.50GHz,2014-02-01,FCLGA2011,Server,2500.0,3300.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2670 v3 @ 2.30GHz,2014-08-01,LGA2011-v3,Server,2300.0,3100.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2673 v2 @ 3.30GHz,2016-04-01,LGA 2011,Server,3300.0,4000.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2673 v3 @ 2.40GHz,2015-09-01,LGA2011-v3,Server,2400.0,4000.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2673 v4 @ 2.30GHz,2016-11-01,FCLGA2011-3,Server,2300.0,3300.0,2,20,2,256.0,2048.0,35840.0
Intel Xeon E5-2676 v3 @ 2.40GHz,2015-11-01,LGA2011-v3,Server,2400.0,3000.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2678 v3 @ 2.50GHz,2015-08-01,LGA2011-v3,Server,2500.0,3100.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2680 @ 2.70GHz,2012-05-01,LGA2011,Server,2700.0,3500.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2680 v2 @ 2.80GHz,2013-07-01,FCLGA2011,Server,2800.0,3600.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2680 v3 @ 2.50GHz,2014-10-01,LGA2011-v3,Server,2500.0,3300.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2680 v4 @ 2.40GHz,2016-05-01,FCLGA2011-3,Server,2400.0,3300.0,2,14,2,256.0,2048.0,35840.0
Intel Xeon E5-2682 v4 @ 2.50GHz,2017-09-01,FCLGA2011-3,Server,2500.0,3000.0,2,16,2,256.0,2048.0,35840.0
Intel Xeon E5-2683 v3 @ 2.00GHz,2015-02-01,LGA2011-v3,Server,2000.0,3000.0,2,14,2,256.0,2048.0,30720.0
Intel Xeon E5-2683 v4 @ 2.10GHz,2016-12-01,FCLGA2011-3,Server,2100.0,3000.0,2,16,2,256.0,2048.0,35840.0
Intel Xeon E5-2685 v3 @ 2.60GHz,2015-06-01,LGA2011-v3,Server,2600.0,3300.0,2,12,1,256.0,2048.0,30720.0
Intel Xeon E5-2686 v4 @ 2.30GHz,2016-10-01,FCLGA2011-3,Server,2300.0,3000.0,2,18,2,256.0,2048.0,35840.0
Intel Xeon E5-2687W @ 3.10GHz,2012-02-01,LGA2011,Server,3100.0,3800.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2687W v2 @ 3.40GHz,2013-07-01,FCLGA2011,Server,3400.0,4000.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2687W v3 @ 3.10GHz,2014-10-01,LGA2011-v3,Server,3100.0,3500.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2687W v4 @ 3.00GHz,2016-05-01,FCLGA2011-3,Server,3000.0,3500.0,2,12,2,256.0,2048.0,35840.0
Intel Xeon E5-2689 @ 2.60GHz,2013-03-01,LGA 2011,Server,2600.0,3600.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2689 v4 @ 3.10GHz,2016-08-01,FCLGA2011-3,Server,3100.0,3800.0,2,10,2,256.0,2048.0,35840.0
Intel Xeon E5-2690 @ 2.90GHz,2012-03-01,LGA2011,Server,2900.0,3800.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-2690 v2 @ 3.00GHz,2013-07-01,FCLGA2011,Server,3000.0,3600.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-2690 v3 @ 2.60GHz,2014-09-01,LGA2011-v3,Server,2600.0,3500.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2690 v4 @ 2.60GHz,2016-05-01,FCLGA2011-3,Server,2600.0,3500.0,2,14,2,256.0,2048.0,35840.0
Intel Xeon E5-2695 v2 @ 2.40GHz,2013-12-01,LGA 2011,Server,2400.0,3200.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2695 v3 @ 2.30GHz,2014-09-01,LGA2011-v3,Server,2300.0,3300.0,2,14,2,256.0,2048.0,30720.0
Intel Xeon E5-2695 v4 @ 2.10GHz,2016-08-01,FCLGA2011-3,Server,2100.0,3300.0,2,18,2,256.0,2048.0,35840.0
Intel Xeon E5-2696 v2 @ 2.50GHz,2013-09-01,LGA2011,Server,2500.0,3300.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2696 v3 @ 2.30GHz,2015-05-01,LGA2011-v3,Server,2300.0,3600.0,2,18,2,256.0,2048.0,30720.0
Intel Xeon E5-2696 v4 @ 2.20GHz,2016-04-01,FCLGA2011-3,Server,2200.0,3600.0,2,22,2,256.0,2048.0,35840.0
Intel Xeon E5-2697 v2 @ 2.70GHz,2013-06-01,FCLGA2011,Server,2700.0,3500.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-2697 v3 @ 2.60GHz,2014-08-01,LGA2011-v3,Server,2600.0,3600.0,2,14,2,256.0,2048.0,30720.0
Intel Xeon E5-2697 v4 @ 2.30GHz,2016-05-01,FCLGA2011-3,Server,2300.0,3600.0,2,18,2,256.0,2048.0,35840.0
Intel Xeon E5-2697A v4 @ 2.60GHz,2016-06-01,FCLGA2011-3,Server,2600.0,3600.0,2,16,2,256.0,2048.0,35840.0
Intel Xeon E5-2698 v3 @ 2.30GHz,2014-09-01,LGA2011-v3,Server,2300.0,3600.0,2,16,2,256.0,2048.0,30720.0
Intel Xeon E5-2698 v4 @ 2.20GHz,2016-06-01,FCLGA2011-3,Server,2200.0,3600.0,2,20,2,256.0,2048.0,35840.0
Intel Xeon E5-2699 v3 @ 2.30GHz,2014-09-01,LGA2011-v3,Server,2300.0,3600.0,2,18,2,256.0,2048.0,30720.0
Intel Xeon E5-2699 v4 @ 2.20GHz,2016-04-01,FCLGA2011-3,Server,2200.0,3600.0,2,22,2,256.0,2048.0,35840.0
Intel Xeon E5-2699A v4 @ 2.40GHz,2019-02-01,FCLGA2011-3,Server,2400.0,3600.0,2,22,2,256.0,2048.0,35840.0
Intel Xeon E5-2699C v4 @ 2.20GHz,2017-08-01,FCLGA2011-3,Server,2200.0,3600.0,2,22,2,256.0,2048.0,35840.0
Intel Xeon E5-4603 @ 2.00GHz,2014-03-01,LGA 2011,Server,2000.0,0.0,2,4,2,256.0,2048.0,30720.0
Intel Xeon E5-4610 @ 2.40GHz,2018-11-01,FCLGA2011,Server,2400.0,2900.0,4,6,2,256.0,2048.0,30720.0
Intel Xeon E5-4610 v4 @ 1.80GHz,2021-09-01,FCLGA2011-3,Server,1800.0,1800.0,2,10,2,256.0,2048.0,35840.0
Intel Xeon E5-4617 @ 2.90GHz,2014-02-01,LGA 2011,Server,2900.0,3400.0,4,6,1,256.0,2048.0,30720.0
Intel Xeon E5-4617 @ 2.90GHz,2014-02-01,LGA 2011,Server,2900.0,3400.0,2,6,1,256.0,2048.0,30720.0
Intel Xeon E5-4620 @ 2.20GHz,2015-10-01,LGA 2011,Server,2200.0,2600.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-4620 v2 @ 2.60GHz,2015-10-01,FCLGA2011,Server,2600.0,3000.0,4,8,2,256.0,2048.0,30720.0
Intel Xeon E5-4620 v2 @ 2.60GHz,2015-10-01,FCLGA2011,Server,2600.0,3000.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-4627 v2 @ 3.30GHz,2015-04-01,FCLGA2011,Server,3300.0,3600.0,4,8,1,256.0,2048.0,30720.0
Intel Xeon E5-4627 v2 @ 3.30GHz,2015-04-01,FCLGA2011,Server,3300.0,3600.0,2,8,1,256.0,2048.0,30720.0
Intel Xeon E5-4627 v3 @ 2.60GHz,2016-12-01,FCLGA2011-3,Server,2600.0,3200.0,2,10,1,256.0,2048.0,30720.0
Intel Xeon E5-4627 v4 @ 2.60GHz,2017-04-01,FCLGA2011-3,Server,2600.0,3200.0,2,10,1,256.0,2048.0,35840.0
Intel Xeon E5-4640 @ 2.40GHz,2012-08-01,LGA2011,Server,2400.0,2800.0,4,8,2,256.0,2048.0,30720.0
Intel Xeon E5-4640 @ 2.40GHz,2012-08-01,LGA2011,Server,2400.0,2800.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-4640 v2 @ 2.20GHz,2015-08-01,LGA 2011,Server,2200.0,2700.0,2,10,2,256.0,2048.0,30720.0
Intel Xeon E5-4640 v4 @ 2.10GHz,2017-05-01,FCLGA2011-3,Server,2100.0,2600.0,2,12,2,256.0,2048.0,35840.0
Intel Xeon E5-4650 @ 2.70GHz,2012-07-01,LGA2011,Server,2700.0,3300.0,4,8,2,256.0,2048.0,30720.0
Intel Xeon E5-4650 @ 2.70GHz,2012-07-01,LGA2011,Server,2700.0,3300.0,2,8,2,256.0,2048.0,30720.0
Intel Xeon E5-4650 v2 @ 2.40GHz,2019-01-01,FCLGA2011,Server,2400.0,2900.0,4,10,2,256.0,2048.0,30720.0
Intel Xeon E5-4650 v4 @ 2.20GHz,2019-10-01,FCLGA2011-3,Server,2200.0,2800.0,4,14,2,256.0,2048.0,35840.0
Intel Xeon E5-4650 v4 @ 2.20GHz,2019-10-01,FCLGA2011-3,Server,2200.0,2800.0,2,14,2,256.0,2048.0,35840.0
Intel Xeon E5-4657L v2 @ 2.40GHz,2015-01-01,FCLGA2011,Server,2400.0,2900.0,4,12,2,256.0,2048.0,30720.0
Intel Xeon E5-4657L v2 @ 2.40GHz,2015-01-01,FCLGA2011,Server,2400.0,2900.0,2,12,2,256.0,2048.0,30720.0
Intel Xeon E5-4660 v4 @ 2.20GHz,2019-01-01,FCLGA2011-3,Server,2200.0,3000.0,2,16,2,256.0,2048.0,35840.0
Intel Xeon E5-4667 v4 @ 2.20GHz,2021-01-01,FCLGA2011-3,Server,2200.0,2900.0,4,18,2,256.0,2048.0,35840.0
Intel Xeon E5-4669 v3 @ 2.10GHz,2015-12-01,FCLGA2011-3,Server,2100.0,2900.0,4,18,2,256.0,2048.0,30720.0
Intel Xeon E5-4669 v3 @ 2.10GHz,2015-12-01,FCLGA2011-3,Server,2100.0,2900.0,2,18,2,256.0,2048.0,30720.0
Intel Xeon E5310 @ 1.60GHz,2009-03-01,LGA771,Server,1600.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5320 @ 1.86GHz,2009-03-01,LGA771,Server,1860.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5405 @ 2.00GHz,2009-02-01,LGA771,Server,2000.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5410 @ 2.33GHz,2009-03-01,LGA771,Server,2330.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5420 @ 2.50GHz,2009-02-01,LGA771,Server,2500.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5430 @ 2.66GHz,2009-02-01,LGA771,Server,2660.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5440 @ 2.83GHz,2009-02-01,LGA771,Server,2830.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5450 @ 3.00GHz,2009-04-01,LGA771,Server,3000.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5462 @ 2.80GHz,2009-02-01,LGA771,Server,2800.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5472 @ 3.00GHz,2009-03-01,LGA771,Server,3000.0,0.0,2,4,1,256.0,2048.0,0.0
Intel Xeon E5502 @ 1.87GHz,2009-06-01,LGA1366,Server,1870.0,0.0,2,2,1,256.0,2048.0,8192.0
Intel Xeon E5503 @ 2.00GHz,2010-06-01,LGA1366,Server,2000.0,0.0,2,2,1,256.0,2048.0,8192.0
Intel Xeon E5504 @ 2.00GHz,2009-04-01,LGA1366,Server,2000.0,0.0,2,4,1,256.0,2048.0,8192.0
Intel Xeon E5506 @ 2.13GHz,2009-04-01,LGA1366,Server,2130.0,0.0,2,4,1,256.0,2048.0,8192.0
Intel Xeon E5507 @ 2.27GHz,2010-06-01,LGA1366,Server,2270.0,0.0,2,4,1,256.0,2048.0,8192.0
Intel Xeon E5520 @ 2.27GHz,2009-03-01,LGA1366,Server,2270.0,2530.0,2,4,2,256.0,2048.0,8192.0
Intel Xeon E5530 @ 2.40GHz,2009-04-01,LGA1366,Server,2400.0,2660.0,2,4,2,256.0,2048.0,8192.0
Intel Xeon E5540 @ 2.53GHz,2009-07-01,LGA1366,Server,2530.0,2800.0,2,4,2,256.0,2048.0,8192.0
Intel Xeon E5603 @ 1.60GHz,2011-06-01,LGA1366,Server,1600.0,0.0,2,4,1,256.0,2048.0,8192.0
Intel Xeon E5606 @ 2.13GHz,2011-05-01,LGA1366,Server,2130.0,0.0,2,4,1,256.0,2048.0,8192.0
Intel Xeon E5607 @ 2.27GHz,2011-04-01,LGA1366,Server,2270.0,0.0,2,4,1,256.0,2048.0,8192.0
Intel Xeon E5620 @ 2.40GHz,2010-06-01,LGA1366,Server,2400.0,2660.0,2,4,2,256.0,2048.0,8192.0
Intel Xeon E5630 @ 2.53GHz,2010-05-01,LGA1366,Server,2530.0,2800.0,2,4,2,256.0,2048.0,8192.0
Intel Xeon E5640 @ 2.67GHz,2010-05-01,LGA1366,Server,2670.0,2930.0,2,4,2,256.0,2048.0,8192.0
Intel Xeon E5645 @ 2.40GHz,2011-04-01,LGA1366,Server,2400.0,2670.0,2,6,2,256.0,2048.0,8192.0
